0.24139003,0.13167074,0.49877384,1.3255905,1.1257615,0.91286623
0.24020968,0.1310269,0.4963349,1.3191086,1.1202567,0.90840244
0.23902932,0.13038304,0.49389598,1.3126266,1.1147518,0.9039387
0.23784895,0.1297392,0.49145705,1.3061447,1.109247,0.8994749
0.2366686,0.12909535,0.4890181,1.2996628,1.1037422,0.8950111
0.23548824,0.1284515,0.4865792,1.2931808,1.0982375,0.89054734
0.23430787,0.12780765,0.48414028,1.2866989,1.0927327,0.8860836
0.23312752,0.1271638,0.48170134,1.2802169,1.0872278,0.8816198
0.23194715,0.12651995,0.4792624,1.273735,1.081723,0.877156
0.23076679,0.1258761,0.47682348,1.2672532,1.0762182,0.8726922
0.22958644,0.12523225,0.47438455,1.2607712,1.0707134,0.8682285
0.22840607,0.12458841,0.4719456,1.2542893,1.0652087,0.8637647
0.2272257,0.12394455,0.4695067,1.2478073,1.0597038,0.8593009
0.22604536,0.1233007,0.46706778,1.2413254,1.054199,0.8548371
0.22486499,0.12265685,0.46462885,1.2348434,1.0486943,0.8503734
0.22368462,0.122013,0.4621899,1.2283615,1.0431894,0.8459096
0.22250427,0.12136915,0.45975098,1.2218796,1.0376846,0.8414458
0.2213239,0.120725304,0.45731205,1.2153976,1.0321798,0.836982
0.22014356,0.120081455,0.4548731,1.2089157,1.026675,0.8325183
0.21896319,0.119437605,0.4524342,1.2024337,1.0211703,0.8280545
0.21778283,0.118793756,0.44999528,1.1959518,1.0156654,0.8235907
0.21660247,0.11814991,0.44755635,1.1894699,1.0101606,0.8191269
0.21542211,0.11750606,0.4451174,1.1829879,1.0046558,0.8146632
0.21424174,0.11686221,0.44267848,1.176506,0.999151,0.8101994
0.21306139,0.11621836,0.44023955,1.170024,0.99364614,0.8057356
0.21188103,0.11557451,0.43780065,1.1635422,0.9881414,0.8012718
0.21070066,0.11493066,0.4353617,1.1570601,0.9826366,0.79680806
0.2095203,0.114286795,0.43292275,1.1505781,0.9771317,0.7923442
0.20833993,0.113642946,0.43048382,1.1440963,0.9716269,0.7878804
0.20715956,0.1129991,0.4280449,1.1376144,0.96612215,0.7834166
0.20597921,0.11235525,0.42560595,1.1311324,0.9606173,0.7789529
0.20479885,0.1117114,0.42316702,1.1246505,0.95511246,0.7744891
0.20361848,0.11106755,0.4207281,1.1181685,0.94960773,0.7700253
0.20243813,0.1104237,0.41828918,1.1116866,0.9441029,0.7655615
0.20125777,0.10977985,0.41585022,1.1052046,0.93859816,0.7610978
0.2000774,0.109136,0.41341132,1.0987227,0.9330933,0.756634
0.19889705,0.10849215,0.41097242,1.0922408,0.92758846,0.7521702
0.19771668,0.1078483,0.40853345,1.0857588,0.92208374,0.7477064
0.19653633,0.10720445,0.40609455,1.0792769,0.9165789,0.7432427
0.19535595,0.1065606,0.4036556,1.0727949,0.91107404,0.7387789
0.1941756,0.10591675,0.4012167,1.066313,0.9055693,0.7343151
0.19299525,0.105272904,0.39877772,1.0598311,0.90006447,0.7298513
0.19181487,0.104629055,0.39633882,1.0533491,0.89455974,0.7253876
0.19063452,0.103985205,0.39389992,1.0468673,0.8890549,0.7209238
0.18945417,0.10334134,0.39146096,1.0403852,0.88355005,0.71646
0.18827379,0.10269749,0.38902205,1.0339034,0.8780453,0.7119962
0.18709344,0.10205364,0.3865831,1.0274214,0.8725405,0.70753247
0.18591309,0.10140979,0.3841442,1.0209395,0.8670356,0.7030687
0.1847327,0.10076594,0.38170522,1.0144576,0.8615309,0.6986049
0.18355235,0.100122094,0.37926632,1.0079756,0.85602605,0.6941411
0.182372,0.099478245,0.37682742,1.0014937,0.8505213,0.68967736
0.18119162,0.098834395,0.37438846,0.9950117,0.8450165,0.68521357
0.18001127,0.098190546,0.37194955,0.9885298,0.83951163,0.6807498
0.17883092,0.0975467,0.3695106,0.9820478,0.8340069,0.676286
0.17765057,0.09690285,0.3670717,0.9755659,0.82850206,0.6718222
0.17647019,0.096259,0.3646328,0.969084,0.8229972,0.6673584
0.17528984,0.09561515,0.36219382,0.962602,0.8174925,0.6628947
0.17410949,0.0949713,0.35975492,0.95612013,0.81198764,0.65843093
0.17292911,0.09432745,0.35731596,0.9496381,0.8064829,0.65396714
0.17174876,0.0936836,0.35487705,0.94315624,0.80097806,0.64950335
